,material_id,space_group,K_VRH,kpoint_density,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
713,mp-30501,139,91.40699818,7000,22,48,26,30.66666667,11.55555556,22,43,70,27,52,12,43,47.867,112.411,64.544,69.38166667,28.68622222,47.867,594.22,1941,1346.78,1492.073333,598.5688889,1941,4,12,8,6.666666667,3.555555556,4,4,5,1,4.333333333,0.444444444,4,144,160,16,154.6666667,7.111111111,160,1.54,1.69,0.15,1.59,0.066666667,1.54,2,2,0,2,0,2,0,0,0,0,0,0,2,10,8,4.666666667,3.555555556,2,0,0,0,0,0,0,4,12,8,6.666666667,3.555555556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5.333333333,3.555555556,8,0,0,0,0,0,0,0,8,8,5.333333333,3.555555556,8,16.69,19.495,2.805,17.625,1.246666667,16.69,0,0,0,0,0,0,0,2.25E-05,2.25E-05,1.50E-05,1.00E-05,2.25E-05,194,194,0,194,0,194,0,0,0,0,6.209660899,18.55350365,0.693249327
714,mp-30536,87,89.30460656,7000,23,51,28,35.44444444,13.82716049,23,46,85,39,63.33333333,19.25925926,46,50.9415,121.76,70.8185,82.41638889,34.97209877,50.9415,903.78,2183,1279.22,1614.457778,631.7135802,2183,5,15,10,9.444444444,4.938271605,5,4,5,1,4.444444444,0.49382716,4,139,153,14,146.7777778,6.913580247,153,1.63,2.05,0.42,1.816666667,0.207407407,1.63,2,2,0,2,0,2,0,3,3,1.333333333,1.481481481,0,3,10,7,6.111111111,3.456790123,3,0,0,0,0,0,0,5,15,10,9.444444444,4.938271605,5,0,0,0,0,0,0,0,3,3,1.333333333,1.481481481,0,0,7,7,3.888888889,3.456790123,7,0,0,0,0,0,0,3,7,4,5.222222222,1.975308642,7,13.01,31.56,18.55,21.25444444,9.160493827,13.01,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,201,31.11111111,229,-3,3,6,3.379804273,7.315283707,18.70817822,0.609419608
715,mp-30562,140,86.34096971,7000,21,27,6,23,2.666666667,21,11,58,47,26.66666667,20.88888889,11,44.955912,58.933195,13.977283,49.61500633,6.212125778,44.955912,1768,1814,46,1798.666667,20.44444444,1814,3,9,6,5,2.666666667,3,4,4,0,4,0,4,126,170,44,155.3333333,19.55555556,170,1.36,1.88,0.52,1.533333333,0.231111111,1.36,2,2,0,2,0,2,0,0,0,0,0,0,1,7,6,3,2.666666667,1,0,0,0,0,0,0,3,9,6,5,2.666666667,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,7,2.666666667,9,0,0,0,0,0,0,3,9,6,7,2.666666667,9,10.245,22.235,11.99,18.23833333,5.328888889,22.235,0,0,0,0,0,0,6.35E-06,1.5484712,1.54846485,0.5161613,0.6882066,6.35E-06,194,194,0,194,0,194,0,0,0,0,4.413534626,18.66704625,0.796779584
716,mp-30581,139,123.3688399,7000,29,72,43,57.66666667,19.11111111,72,45,64,19,51.33333333,8.444444444,45,63.546,178.49,114.944,140.1753333,51.08622222,178.49,1357.77,2506,1148.23,2123.256667,510.3244444,2506,4,11,7,6.333333333,3.111111111,4,4,6,2,5.333333333,0.888888889,6,132,175,43,160.6666667,19.11111111,175,1.3,1.9,0.6,1.5,0.266666667,1.3,1,2,1,1.666666667,0.444444444,2,0,0,0,0,0,0,2,10,8,4.666666667,3.555555556,2,0,14,14,9.333333333,6.222222222,14,11,18,7,15.66666667,3.111111111,18,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,0,8,8,5.333333333,3.555555556,8,0,0,0,0,0,0,1,8,7,5.666666667,3.111111111,8,11.07,22.2,11.13,18.49,4.946666667,22.2,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,204.3333333,13.77777778,194,0,0,0,0,12.35549756,18.8391129,0.734342025
717,mp-30594,84,145.878885,7000,29,46,17,32.4,5.44,29,62,64,2,63.6,0.64,64,63.546,106.42,42.874,72.1208,13.71968,63.546,1357.77,1828.05,470.28,1451.826,150.4896,1357.77,10,11,1,10.8,0.32,11,4,5,1,4.2,0.32,4,132,139,7,133.4,2.24,132,1.9,2.2,0.3,1.96,0.096,1.9,0,1,1,0.8,0.32,1,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,10,11,1,10.8,0.32,11,0,1,1,0.8,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,0.32,1,11.07,14.41,3.34,11.738,1.0688,11.07,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,225,0,225,0,0,0,0,9.377934562,12.77033906,0.825632254
718,mp-30595,225,177.2221416,7000,29,50,21,42.25,6.625,45,59,80,21,65.5,7.25,59,63.546,118.71,55.164,97.01675,16.735375,102.9055,505.08,2237,1731.92,1584.2125,652.7875,2237,9,14,5,10.75,1.75,9,4,5,1,4.75,0.375,5,132,142,10,138.75,3.375,142,1.9,2.28,0.38,2.105,0.175,2.28,1,2,1,1.25,0.375,1,0,2,2,0.5,0.75,0,8,10,2,9,1,8,0,0,0,0,0,0,9,14,5,10.75,1.75,9,0,1,1,0.75,0.375,1,0,4,4,1,1.5,0,0,2,2,1,1,2,0,0,0,0,0,0,1,4,3,2.75,0.875,3,11.07,33.285,22.215,17.90875,7.688125,13.64,0,0,0,0,0,0,0,0,0,0,0,0,141,225,84,204,31.5,225,0,0,0,0,10.65837531,15.11488349,0.722599593
719,mp-30599,139,131.8063775,20000,22,29,7,26.2,3.36,29,43,64,21,55.6,10.08,64,47.867,63.546,15.679,57.2744,7.52592,63.546,1357.77,1941,583.23,1591.062,279.9504,1357.77,4,11,7,8.2,3.36,11,4,4,0,4,0,4,132,160,28,143.2,13.44,132,1.54,1.9,0.36,1.756,0.1728,1.9,1,2,1,1.4,0.48,1,0,0,0,0,0,0,2,10,8,6.8,3.84,10,0,0,0,0,0,0,4,11,7,8.2,3.36,11,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,8,8,3.2,3.84,0,0,0,0,0,0,0,1,8,7,3.8,3.36,1,11.07,16.69,5.62,13.318,2.6976,11.07,0,0,0,0,0,0,0,2.25E-05,2.25E-05,9.01E-06,1.08E-05,0,194,225,31,212.6,14.88,225,0,0,0,0,6.780334232,14.02679779,0.768615411
720,mp-30719,62,44.53828204,7000,12,80,68,34.66666667,30.22222222,12,68,71,3,69,1.333333333,68,24.305,200.59,176.285,83.06666667,78.34888889,24.305,234.32,923,688.68,693.44,306.08,923,2,12,10,5.333333333,4.444444444,2,3,6,3,4,1.333333333,3,132,141,9,138,4,141,1.31,2,0.69,1.54,0.306666667,1.31,2,2,0,2,0,2,0,0,0,0,0,0,0,10,10,3.333333333,4.444444444,0,0,14,14,4.666666667,6.222222222,0,2,26,24,10,10.66666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.89,25.23758621,2.347586207,23.67252874,1.043371648,22.89,0,0,0,0,0,0,0,0,0,0,0,0,166,194,28,184.6666667,12.44444444,194,0,0,0,0,6.363080458,21.67746327,0.652159654
721,mp-30722,194,63.70097643,7000,21,80,59,65.25,22.125,80,11,71,60,56,22.5,71,44.955912,200.59,155.634088,161.681478,58.362783,200.59,234.32,1814,1579.68,629.24,592.38,234.32,3,12,9,9.75,3.375,12,4,6,2,5.5,0.75,6,132,170,38,141.5,14.25,132,1.36,2,0.64,1.84,0.24,2,2,2,0,2,0,2,0,0,0,0,0,0,1,10,9,7.75,3.375,10,0,14,14,10.5,5.25,14,3,26,23,20.25,8.625,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2.25,3.375,0,0,0,0,0,0,0,0,9,9,2.25,3.375,0,22.235,25.23758621,3.002586207,24.48693966,1.125969828,25.23758621,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.59E-06,2.38E-06,0,166,194,28,173,10.5,166,0,0,0,0,12.01396513,22.34719373,0.666401185
722,mp-30725,191,64.38443559,7000,39,80,41,66.33333333,18.22222222,80,12,71,59,51.33333333,26.22222222,71,88.90585,200.59,111.68415,163.36195,49.6374,200.59,234.32,1799,1564.68,755.88,695.4133333,234.32,3,12,9,9,4,12,5,6,1,5.666666667,0.444444444,6,132,190,58,151.3333333,25.77777778,132,1.22,2,0.78,1.74,0.346666667,2,2,2,0,2,0,2,0,0,0,0,0,0,1,10,9,7,4,10,0,14,14,9.333333333,6.222222222,14,3,26,23,18.33333333,10.22222222,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,4,0,0,0,0,0,0,0,0,9,9,3,4,0,25.23758621,32.365,7.127413793,27.6133908,3.167739464,25.23758621,0,0,0,0,0,0,0,0,0,0,0,0,166,194,28,175.3333333,12.44444444,166,0,0,0,0,11.01243636,24.63295921,0.713182122
723,mp-30726,194,59.43641517,7000,39,80,41,69.75,15.375,80,12,71,59,56.25,22.125,71,88.90585,200.59,111.68415,172.6689625,41.88155625,200.59,234.32,1799,1564.68,625.49,586.755,234.32,3,12,9,9.75,3.375,12,5,6,1,5.75,0.375,6,132,190,58,146.5,21.75,132,1.22,2,0.78,1.805,0.2925,2,2,2,0,2,0,2,0,0,0,0,0,0,1,10,9,7.75,3.375,10,0,14,14,10.5,5.25,14,3,26,23,20.25,8.625,26,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2.25,3.375,0,0,0,0,0,0,0,0,9,9,2.25,3.375,0,25.23758621,32.365,7.127413793,27.01943966,2.672780172,25.23758621,0,0,0,0,0,0,0,0,0,0,0,0,166,194,28,173,10.5,166,0,0,0,0,11.81420146,24.26939766,0.688526825
724,mp-30739,194,76.77524743,7000,12,77,65,28.25,24.375,12,60,68,8,66,3,68,24.305,192.217,167.912,66.283,62.967,24.305,923,2739,1816,1377,681,923,2,9,7,3.75,2.625,2,3,6,3,3.75,1.125,3,141,141,0,141,0,141,1.31,2.2,0.89,1.5325,0.33375,1.31,2,2,0,2,0,2,0,0,0,0,0,0,0,7,7,1.75,2.625,0,0,14,14,3.5,5.25,0,2,23,21,7.25,7.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.75,1.125,0,0,0,0,0,0,0,0,3,3,0.75,1.125,0,14.21,22.89,8.68,20.72,3.255,22.89,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,201.75,11.625,194,0,0,0,0,5.84232593,18.83933052,0.699566997
725,mp-30744,51,334.1922346,7000,74,77,3,75.5,1.5,74,51,60,9,55.5,4.5,51,183.84,192.217,8.377,188.0285,4.1885,183.84,2739,3695,956,3217,478,2739,6,9,3,7.5,1.5,6,6,6,0,6,0,6,141,162,21,151.5,10.5,141,2.2,2.36,0.16,2.28,0.08,2.2,2,2,0,2,0,2,0,0,0,0,0,0,4,7,3,5.5,1.5,4,14,14,0,14,0,14,20,23,3,21.5,1.5,20,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4.5,1.5,3,0,0,0,0,0,0,3,6,3,4.5,1.5,3,14.21,16.05,1.84,15.13,0.92,14.21,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,227,2,225,0,0,0,0,20.50340659,15.22813604,0.676773222
726,mp-30745,194,351.2651706,7000,74,77,3,76.25,1.125,77,51,60,9,57.75,3.375,60,183.84,192.217,8.377,190.12275,3.141375,192.217,2739,3695,956,2978,358.5,2739,6,9,3,8.25,1.125,9,6,6,0,6,0,6,141,162,21,146.25,7.875,141,2.2,2.36,0.16,2.24,0.06,2.2,2,2,0,2,0,2,0,0,0,0,0,0,4,7,3,6.25,1.125,7,14,14,0,14,0,14,20,23,3,22.25,1.125,23,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3.75,1.125,3,0,0,0,0,0,0,3,6,3,3.75,1.125,3,14.21,16.05,1.84,14.67,0.69,14.21,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,21.32998396,14.8010542,0.696301396
727,mp-30746,221,128.4979809,7000,39,77,38,58,19,39,12,60,48,36,24,12,88.90585,192.217,103.31115,140.561425,51.655575,88.90585,1799,2739,940,2269,470,1799,3,9,6,6,3,3,5,6,1,5.5,0.5,5,141,190,49,165.5,24.5,141,1.22,2.2,0.98,1.71,0.49,1.22,2,2,0,2,0,2,0,0,0,0,0,0,1,7,6,4,3,1,0,14,14,7,7,0,3,23,20,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,6,3,3,0,0,0,0,0,0,3,9,6,6,3,3,14.21,32.365,18.155,23.2875,9.0775,14.21,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,209.5,15.5,194,0,0,0,0,11.46704063,20.35466178,0.853244813
728,mp-30764,227,136.4946426,7000,3,78,75,53,33.33333333,78,1,63,62,42.33333333,27.55555556,63,6.941,195.084,188.143,132.3696667,83.61911111,195.084,453.69,2041.4,1587.71,1512.163333,705.6488889,2041.4,1,10,9,7,4,10,2,6,4,4.666666667,1.777777778,6,128,136,8,133.3333333,3.555555556,136,0.98,2.28,1.3,1.846666667,0.577777778,2.28,1,1,0,1,0,1,0,0,0,0,0,0,0,9,9,6,4,9,0,14,14,9.333333333,6.222222222,14,1,24,23,16.33333333,10.22222222,24,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,1,2,1,1.666666667,0.444444444,2,15.02,16.59333333,1.573333333,15.54444444,0.699259259,15.02,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226.3333333,1.777777778,225,0,0,0,0,12.74643273,17.24443253,0.645271836
729,mp-30765,225,219.9599543,7000,3,78,75,68.625,16.40625,78,1,63,62,55.25,13.5625,63,6.941,195.084,188.143,171.566125,41.15628125,195.084,453.69,2041.4,1587.71,1842.93625,347.3115625,2041.4,1,10,9,8.875,1.96875,10,2,6,4,5.5,0.875,6,128,136,8,135,1.75,136,0.98,2.28,1.3,2.1175,0.284375,2.28,1,1,0,1,0,1,0,0,0,0,0,0,0,9,9,7.875,1.96875,9,0,14,14,12.25,3.0625,14,1,24,23,21.125,5.03125,24,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.875,0.21875,1,0,0,0,0,0,0,1,2,1,1.875,0.21875,2,15.02,16.59333333,1.573333333,15.21666667,0.344166667,15.02,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,225.5,0.875,225,-2,5,7,3.711842909,18.68531794,15.24685046,0.696143883
730,mp-30766,166,30.13425513,7000,3,50,47,16.42857143,19.18367347,3,1,80,79,23.57142857,32.24489796,1,6.941,118.71,111.769,38.875,45.62,6.941,453.69,505.08,51.39,468.3728571,20.9755102,453.69,1,14,13,4.714285714,5.306122449,1,2,5,3,2.857142857,1.224489796,2,128,139,11,131.1428571,4.489795918,128,0.98,1.96,0.98,1.26,0.4,0.98,1,2,1,1.285714286,0.408163265,1,0,2,2,0.571428571,0.816326531,0,0,10,10,2.857142857,4.081632653,0,0,0,0,0,0,0,1,14,13,4.714285714,5.306122449,1,0,1,1,0.714285714,0.408163265,1,0,4,4,1.142857143,1.632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.857142857,1.224489796,1,16.59333333,33.285,16.69166667,21.36238095,6.81292517,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,203.8571429,35.91836735,229,0,0,0,0,3.544102959,18.2143284,0.701099171
731,mp-30767,65,27.62309891,7000,3,50,47,13.44444444,16.24691358,3,1,80,79,18.55555556,27.30864198,1,6.941,118.71,111.769,31.77855556,38.63619753,6.941,453.69,505.08,51.39,465.11,17.76444444,453.69,1,14,13,3.888888889,4.49382716,1,2,5,3,2.666666667,1.037037037,2,128,139,11,130.4444444,3.802469136,128,0.98,1.96,0.98,1.197777778,0.338765432,0.98,1,2,1,1.222222222,0.345679012,1,0,2,2,0.444444444,0.691358025,0,0,10,10,2.222222222,3.456790123,0,0,0,0,0,0,0,1,14,13,3.888888889,4.49382716,1,0,1,1,0.777777778,0.345679012,1,0,4,4,0.888888889,1.382716049,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.666666667,1.037037037,1,16.59333333,33.285,16.69166667,20.30259259,5.769958848,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,209.4444444,30.41975309,229,0,0,0,0,2.960757645,17.82298265,0.716493462
732,mp-30768,11,30.53229897,7000,3,50,47,17.1,19.74,3,1,80,79,24.7,33.18,1,6.941,118.71,111.769,40.4717,46.94298,6.941,453.69,505.08,51.39,469.107,21.5838,453.69,1,14,13,4.9,5.46,1,2,5,3,2.9,1.26,2,128,139,11,131.3,4.62,128,0.98,1.96,0.98,1.274,0.4116,0.98,1,2,1,1.3,0.42,1,0,2,2,0.6,0.84,0,0,10,10,3,4.2,0,0,0,0,0,0,0,1,14,13,4.9,5.46,1,0,1,1,0.7,0.42,1,0,4,4,1.2,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.9,1.26,1,16.59333333,33.285,16.69166667,21.60083333,7.0105,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,202.6,36.96,229,0,0,0,0,3.648080169,18.42197396,0.693196645
733,mp-30769,164,29.62870706,7000,3,50,47,16.05555556,18.85802469,3,1,80,79,22.94444444,31.69753086,1,6.941,118.71,111.769,37.98794444,44.84558642,6.941,453.69,505.08,51.39,467.965,20.61944444,453.69,1,14,13,4.611111111,5.216049383,1,2,5,3,2.833333333,1.203703704,2,128,139,11,131.0555556,4.413580247,128,0.98,1.96,0.98,1.252222222,0.393209877,0.98,1,2,1,1.277777778,0.401234568,1,0,2,2,0.555555556,0.802469136,0,0,10,10,2.777777778,4.012345679,0,0,0,0,0,0,0,1,14,13,4.611111111,5.216049383,1,0,1,1,0.722222222,0.401234568,1,0,4,4,1.111111111,1.604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.833333333,1.203703704,1,16.59333333,33.285,16.69166667,21.22990741,6.697273663,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,204.5555556,35.30864198,229,0,0,0,0,3.473257733,18.16175754,0.703128566
734,mp-30777,221,182.2376901,7000,12,78,66,61.5,24.75,78,63,68,5,64.25,1.875,63,24.305,195.084,170.779,152.38925,64.042125,195.084,923,2041.4,1118.4,1761.8,419.4,2041.4,2,10,8,8,3,10,3,6,3,5.25,1.125,6,136,141,5,137.25,1.875,136,1.31,2.28,0.97,2.0375,0.36375,2.28,1,2,1,1.25,0.375,1,0,0,0,0,0,0,0,9,9,6.75,3.375,9,0,14,14,10.5,5.25,14,2,24,22,18.5,8.25,24,0,1,1,0.75,0.375,1,0,0,0,0,0,0,0,1,1,0.75,0.375,1,0,0,0,0,0,0,0,2,2,1.5,0.75,2,15.02,22.89,7.87,16.9875,2.95125,15.02,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,217.25,11.625,225,-2,2,4,2.529822128,16.23130559,15.59013829,0.72249441
735,mp-30778,194,70.85886109,7000,12,45,33,21.42857143,13.46938776,12,59,68,9,65.42857143,3.673469388,68,24.305,102.9055,78.6005,46.76228571,32.08183673,24.305,923,2237,1314,1298.428571,536.3265306,923,2,9,7,4,2.857142857,2,3,5,2,3.571428571,0.816326531,3,141,142,1,141.2857143,0.408163265,141,1.31,2.28,0.97,1.587142857,0.395918367,1.31,1,2,1,1.714285714,0.408163265,2,0,0,0,0,0,0,0,8,8,2.285714286,3.265306122,0,0,0,0,0,0,0,2,9,7,4,2.857142857,2,0,1,1,0.285714286,0.408163265,0,0,0,0,0,0,0,0,2,2,0.571428571,0.816326531,0,0,0,0,0,0,0,0,3,3,0.857142857,1.224489796,0,13.64,22.89,9.25,20.24714286,3.775510204,22.89,0,0,0,0,0,0,0,0,0,0,0,0,194,225,31,202.8571429,12.65306122,194,0,0,0,0,4.18487451,18.55506081,0.702910458
736,mp-30784,200,67.27541791,7000,12,30,18,27.23076923,4.686390533,30,68,69,1,68.84615385,0.26035503,69,24.305,65.38,41.075,59.06076923,10.69408284,65.38,692.68,923,230.32,728.1138462,59.96497041,692.68,2,12,10,10.46153846,2.603550296,12,3,4,1,3.846153846,0.26035503,4,122,141,19,124.9230769,4.946745562,122,1.31,1.65,0.34,1.597692308,0.08852071,1.65,2,2,0,2,0,2,0,0,0,0,0,0,0,10,10,8.461538462,2.603550296,10,0,0,0,0,0,0,2,12,10,10.46153846,2.603550296,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.96,22.89,8.93,15.33384615,2.324970414,13.96,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,194,0,194,0,0,0,0,6.127014259,16.013258,0.680399068
737,mp-30787,194,268.4627643,7000,42,45,3,44.25,1.125,45,50,59,9,56.75,3.375,59,95.96,102.9055,6.9455,101.169125,2.6045625,102.9055,2237,2896,659,2401.75,247.125,2237,6,9,3,8.25,1.125,9,5,5,0,5,0,5,142,154,12,145,4.5,142,2.16,2.28,0.12,2.25,0.045,2.28,1,1,0,1,0,1,0,0,0,0,0,0,5,8,3,7.25,1.125,8,0,0,0,0,0,0,6,9,3,8.25,1.125,9,1,1,0,1,0,1,0,0,0,0,0,0,2,5,3,2.75,1.125,2,0,0,0,0,0,0,3,6,3,3.75,1.125,3,13.64,15.69,2.05,14.1525,0.76875,13.64,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,11.60555699,14.474702,0.754558447
738,mp-30788,223,216.8115181,7000,42,50,8,44,3,42,50,80,30,57.5,11.25,50,95.96,118.71,22.75,101.6475,8.53125,95.96,505.08,2896,2390.92,2298.27,896.595,2896,6,14,8,8,3,6,5,5,0,5,0,5,139,154,15,150.25,5.625,154,1.96,2.16,0.2,2.11,0.075,2.16,1,2,1,1.25,0.375,1,0,2,2,0.5,0.75,0,5,10,5,6.25,1.875,5,0,0,0,0,0,0,6,14,8,8,3,6,0,1,1,0.75,0.375,1,0,4,4,1,1.5,0,0,5,5,3.75,1.875,5,0,0,0,0,0,0,4,6,2,5.5,0.75,6,15.69,33.285,17.595,20.08875,6.598125,15.69,0,0,0,0,0,0,0,0,0,0,0,0,141,229,88,207,33,229,0,0,0,0,10.00259771,16.87209052,0.756874231
739,mp-30798,194,140.6734968,7000,30,41,11,33.66666667,4.888888889,30,47,69,22,61.66666667,9.777777778,69,65.38,92.90638,27.52638,74.55546,12.23394667,65.38,692.68,2750,2057.32,1378.453333,914.3644444,692.68,5,12,7,9.666666667,3.111111111,12,4,5,1,4.333333333,0.444444444,4,122,164,42,136,18.66666667,122,1.6,1.65,0.05,1.633333333,0.022222222,1.65,1,2,1,1.666666667,0.444444444,2,0,0,0,0,0,0,4,10,6,8,2.666666667,10,0,0,0,0,0,0,5,12,7,9.666666667,3.111111111,12,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,0,6,6,2,2.666666667,0,0,0,0,0,0,0,0,7,7,2.333333333,3.111111111,0,13.96,18.18,4.22,15.36666667,1.875555556,13.96,0,0,0,0,0,0,0,0,0,0,0,0,194,229,35,205.6666667,15.55555556,194,0,0,0,0,8.145839301,15.20216041,0.731958244
740,mp-30816,216,68.43480816,7000,3,46,43,16.25,14.875,3,1,73,72,34.25,33.25,1,6.941,106.42,99.479,36.82088465,34.79955768,6.941,453.69,1828.05,1374.36,917.225,463.535,453.69,1,13,12,6.25,5.25,1,2,5,3,3,1,2,121,139,18,129,5,128,0.98,2.2,1.22,1.4425,0.4625,0.98,0,2,2,1,0.5,1,0,1,1,0.25,0.375,0,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,10,9,3.75,3.125,1,0,1,1,0.5,0.5,1,0,5,5,1.25,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1.75,1.625,1,14.41,16.59333333,2.183333333,16.01916667,0.804583333,16.59333333,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,227,2,229,0,0,0,0,4.290500101,14.25067358,0.793214651
741,mp-30817,225,104.176373,7000,3,46,43,18.75,13.625,13,1,73,72,52.25,25.625,73,6.941,106.42,99.479,41.8310193,32.29449035,26.9815386,453.69,1828.05,1374.36,1037.17,395.44,933.47,1,13,12,9.25,4.125,13,2,5,3,3.25,0.875,3,121,139,18,127.25,6.25,121,0.98,2.2,1.22,1.6,0.31,1.61,0,2,2,1.25,0.75,2,0,1,1,0.5,0.5,1,0,10,10,2.5,3.75,0,0,0,0,0,0,0,1,10,9,4.25,2.875,3,0,1,1,0.25,0.375,0,0,5,5,2.5,2.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2.75,2.25,5,14.41,16.59333333,2.183333333,15.99083333,0.790416667,16.48,0,0,0,0,0,0,0,0,0,0,0,0,225,229,4,226,1.5,225,0,0,0,0,4.873508967,14.25298303,0.712597365
